id, Race , Party ,Sex, Age  ,house district, Trial     , LettersSent ,Y1,Y2,Y3,Y4,Y5,Test
5033,1,1,1,58,1,2,3,1,2,1,1,1,1
5034,1,1,1,67,1,2,3,1,1,1,1,1,1
5035,1,1,1,80,1,2,3,1,2,1,1,1,1
5036,1,3,1,44,1,2,3,2,2,1,1,1,1
5037,1,1,1,43,1,2,3,1,2,1,2,1,1
5038,1,1,1,46,1,2,3,1,2,1,1,1,1
5039,1,3,1,63,1,2,3,2,2,1,1,1,1
5040,1,1,1,63,1,2,3,1,1,2,2,1,2
5041,2,1,1,53,1,2,3,1,2,1,1,1,2
5042,1,3,1,49,1,2,3,1,2,1,2,1,1
5043,1,3,1,37,1,2,3,1,2,1,1,1,2
5044,2,1,1,36,1,2,3,1,2,1,1,1,1
5045,1,1,1,42,1,2,3,1,2,1,2,1,2
5046,1,3,1,36,1,2,3,1,2,1,2,1,1
5047,1,1,1,55,1,2,3,1,1,1,1,1,1
5048,1,3,1,46,1,2,3,1,1,1,1,2,2
5049,1,3,1,42,1,2,3,1,1,1,1,1,1
5050,1,1,1,46,1,2,3,1,2,1,1,1,1
5051,1,3,1,41,1,2,3,2,2,2,2,1,1
5052,2,1,1,35,1,2,3,1,1,1,2,1,2
5053,1,3,1,35,1,2,3,1,2,1,1,1,1
5054,1,1,1,55,1,2,3,1,2,1,1,1,1
5055,2,1,1,35,1,2,3,1,1,1,1,1,1
5056,1,3,1,34,1,2,3,1,2,1,2,1,1
5057,2,1,1,46,1,2,3,1,1,1,2,1,1
5058,1,3,1,45,1,2,3,1,1,1,1,1,1
5059,1,1,1,58,1,2,3,2,2,2,2,2,2
5060,1,1,1,34,1,2,3,1,1,1,2,1,2
5061,1,1,1,81,1,2,3,1,2,1,1,1,1
5062,1,3,1,46,1,2,3,1,2,1,1,1,1
5063,1,1,1,41,1,2,3,1,2,1,1,1,1
5064,2,1,1,33,1,2,3,1,2,1,1,1,1
5065,3,3,1,66,1,2,3,1,1,1,2,1,2
5066,1,3,1,54,1,2,3,1,1,1,1,1,2
5067,1,3,1,43,1,2,3,1,1,1,2,1,1
5068,1,1,1,62,1,2,3,1,2,1,1,1,1
5069,5,1,1,56,1,2,3,1,1,1,2,1,1
5070,1,1,1,32,1,2,3,1,2,1,1,1,1
5071,6,1,1,35,1,2,3,2,1,2,1,1,1
5072,6,3,1,47,1,2,3,1,2,1,1,1,1
5073,1,3,1,36,1,2,3,1,2,1,2,1,1
5074,1,3,1,65,1,2,3,1,1,1,2,1,1
5075,1,1,1,36,1,2,3,1,2,1,1,1,1
5076,2,1,1,49,1,2,3,1,2,2,1,1,1
5077,2,1,1,60,1,2,3,1,2,1,1,1,1
5078,1,1,1,55,1,2,3,1,2,1,2,1,2
5079,1,1,1,46,1,2,3,1,2,1,2,1,2
5080,1,1,1,31,1,2,3,2,2,2,2,1,1
5081,1,1,1,40,1,2,3,1,1,1,1,1,1
5082,1,3,1,50,1,2,3,1,2,1,1,1,1
5083,1,1,1,48,1,2,3,1,2,1,1,1,1
5084,1,3,1,37,1,2,3,1,2,1,1,1,1
5085,1,3,1,31,1,2,3,1,1,1,2,1,1
5086,1,1,1,54,1,2,3,1,2,2,1,1,1
5087,2,1,1,31,1,2,3,1,1,1,1,1,1
5088,1,1,1,42,1,2,3,1,2,1,1,1,1
5089,1,1,1,44,1,2,3,1,2,1,2,1,1
5090,1,1,1,41,1,2,3,1,2,1,1,1,1
5091,1,1,1,52,1,2,3,1,2,1,1,1,1
5092,1,1,1,72,1,2,3,2,2,1,2,1,2
5093,1,1,1,40,1,2,3,1,2,1,1,1,1
5094,1,1,1,48,1,2,3,1,1,1,1,1,1
5095,1,1,1,71,1,2,3,1,2,1,2,1,1
5096,1,3,1,46,1,2,3,1,1,1,1,1,1
5097,1,3,1,45,1,2,3,1,2,1,2,1,2
5098,1,3,1,70,1,2,3,1,2,1,1,1,1
5099,1,3,1,37,1,2,3,1,2,1,2,1,2
5100,1,1,1,72,1,2,3,2,2,2,2,2,2
5101,1,1,1,55,1,2,3,1,2,1,2,1,1
5102,1,3,1,37,1,2,3,1,2,1,1,1,1
5103,1,1,1,32,1,2,3,1,2,1,2,1,2
5104,1,1,1,49,1,2,3,1,2,1,2,1,2
5105,3,1,1,80,1,2,3,2,2,1,1,1,1
5106,1,1,1,46,1,2,3,1,2,1,1,1,2
5107,1,3,1,36,1,2,3,1,1,2,1,1,1
5108,1,3,1,46,1,2,3,1,1,1,2,1,1
5109,1,1,1,54,1,2,3,1,2,2,1,1,1
5110,2,1,1,42,1,2,3,1,1,1,2,1,1
5111,1,1,1,76,1,2,3,2,2,2,2,2,2
5112,3,3,1,49,1,2,3,1,2,1,1,1,1
5113,1,1,1,53,1,2,3,1,1,1,2,1,2
5114,1,3,1,40,1,2,3,1,1,1,1,1,1
5115,1,1,1,64,1,2,3,1,1,1,2,1,1
5116,1,3,1,46,1,2,3,1,2,1,1,1,1
5117,2,1,1,51,1,2,3,1,2,1,1,1,1
5118,1,3,1,43,1,2,3,1,1,1,2,1,1
5119,1,3,1,44,1,2,3,1,2,1,1,1,1
5120,2,1,1,29,1,2,3,2,2,1,1,1,2
5121,1,3,1,33,1,2,3,1,2,1,2,1,1
5122,1,3,1,46,1,2,3,1,1,1,1,1,1
5123,2,1,1,29,1,2,3,1,1,1,2,1,2
5124,2,1,1,34,1,2,3,1,2,1,1,1,1
5125,1,1,1,62,1,2,3,1,2,2,2,1,2
5126,1,3,1,50,1,2,3,1,2,1,2,1,1
5127,1,3,1,28,1,2,3,1,2,1,1,1,1
5128,1,1,1,37,1,2,3,1,2,2,2,1,2
5129,5,1,1,62,1,2,3,1,1,2,2,1,2
5130,5,1,1,46,1,2,3,2,2,1,2,1,1
5131,1,1,1,89,1,2,3,1,1,1,1,1,1
5132,1,3,1,33,1,2,3,1,1,1,2,1,1
5133,3,1,1,57,1,2,3,1,2,1,1,1,2
5134,1,1,1,36,1,2,3,1,2,1,2,1,2
5135,1,1,1,45,1,2,3,1,1,1,1,1,1
5136,1,1,1,36,1,2,3,1,2,1,2,1,2
5137,2,1,1,70,1,2,3,1,1,1,1,1,2
5138,4,1,1,29,1,2,3,1,1,1,2,1,1
5139,1,3,1,46,1,2,3,1,2,1,2,1,1
5140,1,1,1,44,1,2,3,1,2,1,1,1,2
5141,1,3,1,33,1,2,3,1,2,1,1,1,1
5142,2,1,1,42,1,2,3,1,2,1,1,1,1
5143,2,3,1,53,1,2,3,1,1,1,1,1,1
5144,2,1,1,64,1,2,3,1,1,1,2,1,2
5145,2,1,1,37,1,2,3,1,1,1,1,1,1
5146,4,1,1,57,1,2,3,1,1,1,2,1,2
5147,5,1,1,38,1,2,3,1,1,1,1,1,1
5148,1,3,1,78,1,2,3,1,1,1,2,1,2
5149,4,1,1,36,1,2,3,1,2,1,2,1,1
5150,1,3,1,55,1,2,3,1,2,1,1,1,1
5151,1,1,1,37,1,2,3,1,2,1,1,1,1
5152,2,1,1,47,1,2,3,1,1,1,2,1,2
5153,1,1,1,42,1,2,3,1,2,1,1,1,2
5154,1,3,1,72,1,2,3,1,2,1,1,1,1
5155,1,1,1,34,1,2,3,1,2,1,1,1,1
5156,1,1,1,38,1,2,3,1,2,1,2,1,1
5157,2,1,1,47,1,2,3,1,2,1,1,1,1
5158,1,1,1,42,1,2,3,1,2,1,1,1,2
5159,1,1,1,57,1,2,3,1,2,1,1,1,1
5160,2,1,1,57,1,2,3,1,1,1,2,1,1
5161,1,3,1,60,1,2,3,1,2,1,1,1,1
5162,1,1,1,63,1,2,3,2,2,2,2,1,1
5163,1,3,1,37,1,2,3,1,1,1,1,1,1
5164,1,1,1,47,1,2,3,2,1,1,2,1,1
5165,1,1,1,33,1,2,3,2,2,1,1,1,1
5166,3,1,1,43,1,2,3,2,2,1,1,1,2
5167,5,3,1,75,1,2,3,2,1,1,1,1,1
5168,1,3,1,57,1,2,3,2,2,1,2,1,2
5169,1,3,1,60,1,2,3,2,2,1,2,1,1
5170,1,1,1,39,1,2,3,2,2,1,2,1,1
5171,1,3,1,37,1,2,3,1,2,1,1,1,1
5172,1,1,1,41,1,2,3,2,1,1,1,1,2
5173,1,3,1,27,1,2,3,2,1,1,1,1,1
5174,1,1,1,42,1,2,3,2,1,1,1,1,1
5175,1,3,1,62,1,2,3,2,2,1,2,1,1
5176,1,1,1,43,1,2,3,2,1,1,1,1,1
5177,1,3,1,38,1,2,3,2,1,1,2,1,1
5178,1,3,1,66,1,2,3,2,2,1,1,1,1
5179,1,3,1,33,1,2,3,2,2,1,1,1,1
5180,2,1,1,27,1,2,3,2,1,1,1,1,1
5181,1,1,1,67,1,2,3,2,2,1,1,1,1
5182,1,1,1,39,1,2,3,2,2,1,1,1,1
5183,1,3,1,31,1,2,3,2,1,1,1,1,1
5184,1,3,2,33,1,2,3,1,1,1,2,1,1
5185,1,1,1,33,1,2,3,1,2,1,2,1,1
5186,1,1,1,46,1,2,3,1,2,1,1,1,1
5187,5,3,1,40,1,2,3,2,1,1,2,1,1
5188,4,1,2,35,1,2,3,1,2,1,1,1,1
5189,1,3,1,37,1,2,3,2,2,1,1,1,2
5190,1,1,1,35,1,2,3,2,2,1,2,1,1
5191,1,3,1,25,1,2,3,2,2,1,1,1,1
5192,1,1,1,45,1,2,3,2,2,1,2,1,1
5193,5,1,1,25,1,2,3,2,2,1,1,1,1
5194,1,3,1,25,1,2,3,2,2,1,1,1,1
5195,3,3,1,48,1,2,3,2,2,1,1,1,1
5196,2,1,1,28,1,2,3,2,2,1,1,1,1
5197,3,3,1,70,1,2,3,2,2,1,1,1,1
5198,2,1,1,44,1,2,3,2,2,1,2,1,1
5199,1,1,1,86,1,2,3,1,2,1,1,1,1
5200,1,1,1,66,1,2,3,2,2,1,2,1,1
5201,1,3,1,38,1,2,3,2,2,1,1,1,1
5202,2,1,1,30,1,2,3,1,2,1,1,1,1
5203,1,3,1,51,1,2,3,2,2,1,1,1,2
5204,1,3,1,46,1,2,3,2,2,2,2,1,2
5205,2,1,1,38,1,2,3,2,2,2,2,1,2
5206,2,3,1,48,1,2,3,2,2,1,2,1,1
5207,1,3,1,36,1,2,3,2,2,1,1,1,1
5208,1,3,1,24,1,2,3,2,2,2,2,1,1
5209,1,3,1,36,1,2,3,2,2,2,2,1,2
5210,1,1,1,24,1,2,3,2,2,1,2,1,2
5211,1,3,1,36,1,2,3,1,1,1,1,1,1
5212,5,1,1,66,1,2,3,1,2,1,2,1,1
5213,1,1,1,29,1,2,3,1,2,1,1,1,1
5214,5,3,1,24,1,2,3,2,2,1,1,1,1
5215,1,1,1,24,1,2,3,2,2,1,1,1,1
5216,5,3,1,49,1,2,3,1,1,1,1,1,1
5217,2,1,1,77,1,2,3,2,2,1,1,1,1
5218,1,1,1,47,1,2,3,2,2,1,1,1,1
5219,5,1,1,33,1,2,3,2,2,1,1,1,2
5220,2,1,1,26,1,2,3,2,2,1,1,1,2
5221,1,1,1,73,1,2,3,2,2,1,2,1,1
5222,6,3,1,25,1,2,3,2,2,1,1,1,1
5223,6,1,1,47,1,2,3,2,2,1,1,1,1
5224,4,3,1,48,1,2,3,2,2,1,2,1,2
5225,1,1,1,59,1,2,3,1,1,1,1,1,1
5226,5,1,1,47,1,2,3,2,2,1,1,1,1
5227,5,3,1,47,1,2,3,2,2,1,2,1,1
5228,1,1,1,24,1,2,3,2,2,1,1,1,1
5229,2,1,1,44,1,2,3,2,2,1,1,1,1
5230,2,3,1,60,1,2,3,2,2,1,1,1,1
5231,2,1,1,65,1,2,3,1,1,1,2,2,1
5232,1,3,1,44,1,2,3,2,2,1,1,1,1
5233,2,1,1,26,1,2,3,2,2,1,1,1,2
5234,1,1,1,31,1,2,3,2,2,1,1,1,1
5235,1,1,1,91,1,2,3,2,2,1,2,1,2
5236,1,3,1,27,1,2,3,2,2,1,1,1,2
5237,2,1,1,24,1,2,3,2,2,1,1,1,2
5238,4,1,1,29,1,2,3,2,2,1,2,1,1
5239,2,3,1,58,1,2,3,1,1,1,1,1,1
5240,2,1,1,41,1,2,3,2,2,1,1,1,1
5241,1,3,1,45,1,2,3,1,2,1,1,1,1
5242,7,1,1,75,1,2,3,2,2,2,1,1,2
5243,5,1,1,24,1,2,3,2,2,1,1,1,2
5244,4,1,1,27,1,2,3,2,2,1,1,1,1
5245,1,3,1,35,1,2,3,2,2,1,1,2,2
5246,1,1,1,38,1,2,3,2,2,1,1,1,1
5247,2,1,1,48,1,2,3,2,2,1,1,1,1
5248,2,3,1,37,1,2,3,2,2,1,1,1,2
5249,1,3,1,27,1,2,3,2,2,1,1,1,2
5250,4,1,1,51,1,2,3,2,2,1,1,1,1
5251,1,1,1,32,1,2,3,2,2,1,1,1,1
5252,1,1,1,69,1,2,3,2,2,1,1,1,1
5253,5,1,1,60,1,2,3,2,2,1,2,1,1
5254,1,3,1,31,1,2,3,2,2,1,1,1,1
5255,1,3,1,28,1,2,3,1,1,1,1,1,1
5256,1,3,1,40,1,2,3,2,2,1,2,1,1
5257,2,1,1,40,1,2,3,2,2,2,2,2,2
5258,2,1,1,53,1,2,3,2,2,2,1,1,1
5259,5,1,1,70,1,2,3,2,2,2,1,1,2
5260,1,1,1,23,1,2,3,2,2,2,2,2,2
5261,5,3,1,23,1,2,3,2,2,2,1,1,1
5262,1,1,1,39,1,2,3,2,2,2,2,1,2
5263,1,1,1,53,1,2,3,2,2,1,2,1,1
5264,5,3,1,49,1,2,3,2,2,2,1,1,1
5265,2,1,1,62,1,2,3,2,2,2,1,1,1
5266,1,1,1,30,1,2,3,2,2,2,1,1,1
5267,1,3,1,22,1,2,3,2,2,2,1,1,1
5268,2,1,1,22,1,2,3,2,2,2,1,1,2
5269,1,1,1,69,1,2,3,2,2,2,2,1,2
5270,2,1,1,75,1,2,3,1,1,1,1,1,2
5271,1,1,1,41,1,2,3,2,2,2,2,1,1
5272,2,3,1,22,1,2,3,2,2,2,1,1,1
5273,1,1,1,22,1,2,3,2,2,2,1,1,1
5274,2,1,1,22,1,2,3,2,2,2,1,1,1
5275,4,1,1,22,1,2,3,2,2,2,2,1,2
5276,1,1,1,45,1,2,3,2,2,2,1,1,1
5277,1,3,1,27,1,2,3,2,2,2,2,2,2
5278,1,3,1,49,1,2,3,2,2,2,2,2,2
5279,1,1,1,34,1,2,3,2,2,2,1,1,1
5280,1,1,1,33,1,2,3,1,2,2,2,1,2
5281,1,1,1,38,1,2,3,2,2,2,1,1,1
5282,1,3,1,23,1,2,3,2,2,2,2,2,2
5283,1,1,2,30,1,2,3,2,2,2,2,1,1
5284,1,1,1,45,1,2,3,1,2,2,1,1,1
5285,2,1,1,34,1,2,3,1,1,1,2,1,1
5286,5,1,1,68,1,2,3,2,2,2,2,1,1
5287,1,1,2,35,1,2,3,1,1,1,2,1,2
5288,3,1,1,22,1,2,3,2,2,2,1,1,1
5289,1,1,1,41,1,2,3,2,2,2,1,1,1
5290,1,1,2,40,1,2,3,1,1,1,1,1,1
5291,1,3,1,34,1,2,3,2,2,2,2,1,1
5292,1,3,1,60,1,2,3,2,2,2,1,1,1
5293,1,1,1,33,1,2,3,1,2,1,2,1,2
5294,1,3,1,45,1,2,3,2,2,2,1,1,1
5295,2,3,2,27,1,2,3,2,2,2,2,1,2
5296,2,1,1,23,1,2,3,2,2,2,1,1,1
5297,1,1,1,61,1,2,3,1,2,1,1,1,1
5298,1,3,1,40,1,2,3,1,2,1,1,1,2
5299,1,1,1,41,1,2,3,1,2,1,2,1,1
5300,1,1,1,48,1,2,3,1,2,1,1,1,1
5301,1,1,1,52,1,2,3,2,2,2,2,2,2
5302,1,1,1,48,1,2,3,1,1,1,2,1,1
5303,2,1,1,48,1,2,3,1,1,1,1,1,1
5304,1,3,1,42,1,2,3,1,1,1,1,1,1
5305,1,1,1,48,1,2,3,1,2,1,1,1,1
5306,1,1,1,50,1,2,3,1,1,1,2,1,2
5307,1,1,1,59,1,2,3,1,2,1,1,1,1
5308,1,1,1,67,1,2,3,2,2,2,1,1,1
5309,1,3,1,49,1,2,3,1,2,1,2,1,1
5310,1,3,1,59,1,2,3,1,2,1,2,1,2
5311,1,1,1,45,1,2,3,1,2,1,2,1,2
5312,1,3,1,43,1,2,3,1,2,1,1,1,1
5313,2,1,1,56,1,2,3,1,1,1,1,1,1
5314,1,1,1,66,1,2,3,1,2,1,2,1,1
5315,2,1,1,39,1,2,3,1,1,1,2,1,1
5316,2,1,1,39,1,2,3,1,1,1,1,1,1
5317,1,1,1,43,1,2,3,1,2,1,2,1,1
5318,1,1,1,81,1,2,3,1,1,1,1,1,1
5319,2,1,1,76,1,2,3,1,1,1,2,1,1
5320,1,1,1,83,1,2,3,1,1,1,1,1,1
5321,1,1,1,83,1,2,3,1,2,1,2,1,2
5322,2,1,1,63,1,2,3,1,1,1,2,1,2
5323,1,1,1,78,1,2,3,1,1,1,1,2,2
5324,1,1,1,51,1,2,3,1,1,1,2,1,1
5325,1,1,1,64,1,2,3,1,1,1,2,1,1
5326,1,1,1,57,1,2,3,1,2,1,2,1,1
5327,1,1,1,64,1,2,3,1,2,1,1,1,1
5328,1,1,1,67,1,2,3,1,2,1,1,1,1
5329,1,1,1,57,1,2,3,1,1,1,2,1,1
5330,1,1,1,72,1,2,3,1,1,1,1,1,1
5331,1,1,1,60,1,2,3,1,2,1,2,1,2
5332,1,1,1,60,1,2,3,1,1,1,2,1,1
5333,1,1,1,55,1,2,3,1,1,2,2,1,1
5334,1,1,1,54,1,2,3,1,2,1,2,1,2
5335,1,1,1,52,1,2,3,1,2,1,2,1,2
5336,1,1,1,54,1,2,3,1,2,1,1,1,1
5337,4,3,1,62,1,2,3,1,1,1,2,1,1
5338,1,1,1,57,1,2,3,1,2,1,1,1,1
5339,2,1,1,48,1,2,3,1,1,1,1,1,1
5340,1,1,1,50,1,2,3,1,2,1,1,1,1
5341,1,1,1,62,1,2,3,1,2,1,2,1,1
5342,1,1,1,59,1,2,3,1,2,1,2,1,1
5343,1,1,1,50,1,2,3,1,2,1,1,1,2
5344,1,3,1,64,1,2,3,1,2,1,1,1,1
5345,2,1,1,62,1,2,3,1,2,1,2,1,1
5346,2,1,1,90,1,2,3,1,1,1,1,1,1
5347,2,1,1,67,1,2,3,2,2,2,1,1,2
5348,2,3,1,69,1,2,3,1,1,1,2,1,1
5349,2,1,1,44,1,2,3,1,1,1,1,1,1
5350,1,1,1,50,1,2,3,1,2,1,1,1,1
5351,2,3,1,47,1,2,3,1,1,1,2,1,2
5352,1,1,1,75,1,2,3,1,2,1,1,1,2
5353,1,3,1,60,1,2,3,1,1,1,2,1,1
5354,1,1,1,56,1,2,3,1,2,1,1,1,2
5355,1,1,1,72,1,2,3,2,2,1,1,1,1
5356,2,1,1,57,1,2,3,1,2,1,1,1,1
5357,1,3,1,61,1,2,3,1,2,1,1,1,1
5358,1,1,1,50,1,2,3,1,2,1,2,1,1
5359,2,1,1,54,1,2,3,1,1,1,1,1,1
5360,1,1,1,43,1,2,3,1,2,1,2,1,1
5361,2,1,1,38,1,2,3,1,2,1,1,1,1
5362,1,1,1,43,1,2,3,1,1,1,1,1,1
5363,1,1,1,59,1,2,3,1,2,1,1,1,2
5364,1,1,1,50,1,2,3,1,1,1,2,1,1
5365,1,1,1,47,1,2,3,1,1,1,2,1,2
5366,2,1,1,37,1,2,3,1,2,1,1,1,2
5367,2,1,1,40,1,2,3,1,1,1,1,1,1
5368,1,3,1,46,1,2,3,1,2,1,1,1,1
5369,1,1,1,55,1,2,3,1,2,1,1,1,1
5370,1,3,1,39,1,2,3,1,1,1,1,1,1
5371,2,1,1,47,1,2,3,1,1,1,2,1,2
5372,1,3,1,43,1,2,3,1,1,1,1,1,1
5373,2,1,1,41,1,2,3,1,1,1,2,1,2
5374,1,3,1,42,1,2,3,1,1,1,2,1,1
5375,1,3,1,38,1,2,3,2,2,1,1,1,2
5376,1,3,1,61,1,2,3,1,2,1,2,1,1
5377,1,1,1,54,1,2,3,1,2,1,1,1,1
5378,1,3,1,39,1,2,3,1,2,1,1,1,1
5379,2,1,1,45,1,2,3,1,1,2,1,2,2
5380,5,1,1,52,1,2,3,1,1,1,2,1,1
5381,1,1,1,65,1,2,3,1,2,2,2,1,2
5382,1,3,1,36,1,2,3,1,2,1,1,1,1
5383,1,1,1,54,1,2,3,1,1,1,2,1,1
5384,1,1,1,55,1,2,3,1,2,1,1,1,1
5385,1,1,1,46,1,2,3,1,2,1,2,1,2
5386,1,1,1,35,1,2,3,1,2,1,1,1,1
5387,1,1,1,51,1,2,3,1,2,1,2,1,2
5388,1,1,1,42,1,2,3,1,2,1,2,1,1
5389,1,1,1,52,1,2,3,1,2,1,1,1,1
5390,2,3,1,55,1,2,3,1,1,1,2,1,1
5391,1,1,1,59,1,2,3,1,2,1,2,1,1
5392,2,1,1,37,1,2,3,1,1,1,1,1,1
5393,1,1,1,70,1,2,3,1,2,1,1,1,1
5394,1,1,1,49,1,2,3,1,2,1,1,1,1
5395,2,1,1,66,1,2,3,2,2,1,1,1,1
5396,1,1,1,42,1,2,3,1,2,1,2,1,1
5397,1,1,1,46,1,2,3,2,2,2,2,2,2
5398,2,1,1,64,1,2,3,1,1,1,1,1,1
5399,1,1,1,39,1,2,3,1,1,1,1,1,1
5400,1,3,1,46,1,2,3,1,1,1,1,1,1
5401,5,1,1,47,1,2,3,1,2,1,1,1,1
5402,1,3,1,61,1,2,3,1,2,1,1,1,1
5403,1,1,1,65,1,2,3,1,2,1,2,1,2
5404,2,1,1,55,1,2,3,1,2,1,1,1,1
5405,1,3,1,36,1,2,3,1,2,1,1,1,1
5406,1,3,1,88,1,2,3,1,1,1,1,1,1
5407,1,1,1,55,1,2,3,1,1,1,1,1,1
5408,1,1,1,46,1,2,3,1,2,1,1,1,1
5409,1,3,1,40,1,2,3,2,2,1,1,1,1
5410,1,1,1,52,1,2,3,1,2,1,1,1,1
5411,1,1,1,37,1,2,3,1,1,1,2,1,1
5412,1,1,1,58,1,2,3,1,2,1,1,1,1
5413,3,1,1,76,1,2,3,1,2,1,1,1,2
5414,1,1,1,49,1,2,3,2,2,1,1,1,1
5415,1,1,1,35,1,2,3,1,2,1,1,1,1
5416,5,1,1,48,1,2,3,1,2,1,2,1,2
5417,5,3,1,59,1,2,3,1,2,1,1,1,1
5418,3,1,1,54,1,2,3,1,2,1,1,1,1
5419,1,1,1,55,1,2,3,1,2,1,1,1,1
5420,1,1,1,35,1,2,3,1,2,1,2,1,1
5421,1,3,1,32,1,2,3,2,2,1,2,1,1
5422,1,1,1,37,1,2,3,1,2,1,2,1,1
5423,1,1,1,49,1,2,3,1,2,1,1,1,1
5424,6,1,1,32,1,2,3,1,2,1,1,1,1
5425,1,1,1,35,1,2,3,1,2,1,2,1,1
5426,2,1,1,35,1,2,3,1,2,1,1,1,1
5427,1,3,1,39,1,2,3,1,2,2,2,1,1
5428,1,1,1,60,1,2,3,1,2,1,2,1,1
5429,1,3,1,39,1,2,3,1,2,1,2,1,1
5430,1,1,1,46,1,2,3,1,1,1,1,1,1
5431,3,3,1,56,1,2,3,1,1,1,1,1,1
5432,1,3,1,62,1,2,3,1,2,2,2,1,1
5433,1,1,1,46,1,2,3,1,2,1,1,1,1
5434,5,3,1,48,1,2,3,1,1,1,1,1,1
5435,1,1,1,53,1,2,3,1,1,1,2,1,1
5436,2,3,1,50,1,2,3,1,1,1,2,1,1
5437,1,1,1,91,1,2,3,1,1,1,1,1,2
5438,1,3,1,48,1,2,3,1,2,1,2,1,1
5439,1,3,1,33,1,2,3,2,2,2,1,1,2
5440,1,1,1,51,1,2,3,2,2,1,1,1,2
5441,1,1,1,28,1,2,3,2,2,1,2,1,2
5442,2,1,1,56,1,2,3,1,2,1,1,1,1
5443,1,1,1,45,1,2,3,1,2,1,1,1,1
5444,1,1,1,31,1,2,3,1,1,1,1,1,1
5445,2,1,1,28,1,2,3,1,1,1,2,1,1
5446,1,1,1,56,1,2,3,1,1,1,2,1,2
5447,2,1,1,44,1,2,3,1,1,1,2,1,1
5448,2,1,1,30,1,2,3,1,1,1,1,1,1
5449,1,1,1,23,1,2,3,2,2,1,2,1,2
5450,2,1,1,50,1,2,3,2,2,1,1,1,2
5451,1,3,1,69,1,2,3,1,2,1,1,1,2
5452,2,3,1,55,1,2,3,1,1,1,1,1,2
5453,1,3,1,27,1,2,3,2,1,1,2,1,2
5454,1,1,1,57,1,2,3,1,1,1,2,1,2
5455,4,1,1,38,1,2,3,1,2,1,1,1,2
5456,4,3,2,47,1,2,3,2,2,1,1,1,1
5457,1,1,1,38,1,2,3,2,2,2,2,1,2
5458,1,3,1,25,1,2,3,2,2,1,1,1,2
5459,1,1,2,33,1,2,3,1,2,1,1,1,1
5460,1,1,1,22,1,2,3,2,2,2,1,1,2
5461,1,1,1,32,1,2,3,2,2,2,2,1,2
5462,1,1,1,21,1,2,3,2,2,2,2,1,2
5463,2,1,1,61,1,2,3,2,2,2,2,1,2
5464,1,1,1,39,1,2,3,2,2,2,2,1,1
5465,1,3,1,21,1,2,3,2,2,2,2,1,2
5466,1,1,1,21,1,2,3,2,2,2,2,1,2
5467,2,1,2,20,1,2,3,2,2,2,2,1,2
5468,3,3,1,22,1,2,3,2,2,2,2,1,1
5469,1,3,1,19,1,2,3,2,2,2,2,1,1
5470,1,1,2,20,1,2,3,2,2,2,2,1,2
5471,1,1,1,59,1,2,3,2,2,2,2,1,1
5472,6,3,1,19,1,2,3,2,2,2,2,1,2
5473,1,1,2,20,1,2,3,2,2,2,2,1,2
5474,1,1,1,21,1,2,3,2,2,2,2,1,2
5475,1,1,1,35,1,2,3,2,2,1,2,1,1
5476,1,3,1,20,1,2,3,2,2,2,2,2,2
5477,1,3,1,22,1,2,3,2,2,2,2,1,1
5478,2,1,1,35,1,2,3,2,2,2,2,2,2
5479,1,3,1,19,1,2,3,2,2,2,2,2,2
5480,1,3,1,23,1,2,3,2,2,2,2,2,2
5481,1,1,1,25,1,2,3,2,2,2,2,2,2
5482,1,1,1,51,1,2,3,2,2,2,2,2,2
5483,1,3,1,18,1,2,3,2,2,2,2,2,2
5484,1,3,1,18,1,2,3,2,2,2,2,2,2
5485,2,3,1,18,1,2,3,2,2,2,2,2,2
5486,1,1,1,18,1,2,3,2,2,2,2,2,2
5487,1,1,1,69,1,2,3,2,2,1,1,2,2
5488,2,1,1,66,1,2,3,1,1,1,2,1,1
5489,2,1,1,61,1,2,3,1,1,1,1,1,1
5490,1,1,1,47,1,2,3,1,2,1,1,1,2
5491,2,1,1,41,1,2,3,1,1,1,2,1,1
5492,2,1,1,46,1,2,3,1,1,1,1,1,1
5493,1,1,1,55,1,2,3,1,2,1,2,1,2
5494,1,1,1,65,1,2,3,1,2,1,1,1,2
5495,1,1,1,96,1,2,3,1,1,1,1,1,2
5496,4,1,1,65,1,2,3,1,1,1,1,1,2
5497,1,1,1,52,1,2,3,1,2,1,2,1,1
5498,2,1,1,38,1,2,3,1,1,1,1,1,2
5499,1,1,1,40,1,2,3,1,2,1,2,1,1
5500,2,1,1,63,1,2,3,1,1,2,2,1,1
5501,2,1,1,47,1,2,3,1,1,1,1,1,2
5502,2,3,1,47,1,2,3,1,1,1,1,1,1
5503,1,1,1,35,1,2,3,1,2,1,1,1,2
5504,1,3,1,37,1,2,3,2,2,1,1,1,2
5505,1,3,1,59,1,2,3,1,2,1,1,1,2
5506,2,1,1,37,1,2,3,1,2,2,2,1,2
5507,2,1,1,36,1,2,3,1,1,1,1,1,2
5508,4,3,2,33,1,2,3,1,2,1,1,1,1
5509,1,3,1,54,1,2,3,1,2,1,1,1,1
5510,1,1,1,62,1,2,3,1,2,1,2,1,2
5511,1,1,1,32,1,2,3,1,2,1,2,1,2
5512,1,1,1,44,1,2,3,1,1,1,1,1,1
